ISO,adm0,adm1,cent_lon,cent_lat
SEN,Senegal,Thiès,-16.75435543,14.83183813
SEN,Senegal,Ziguinchor,-16.37396661,12.77928196
SRB,Serbia,Šumadijski,20.76517987,44.09218121
SRB,Serbia,Borski,22.24891585,44.30351473
SRB,Serbia,Braničevski,21.52612086,44.4509748
SRB,Serbia,Grad Beograd,20.39827265,44.62829538
SRB,Serbia,Jablanički,21.89538158,42.90621025
SRB,Serbia,Južno-Bački,19.7196783,45.40146956
SRB,Serbia,Južno-Banatski,20.9703665,44.99048074
SRB,Serbia,Kolubarski,19.91926909,44.29116032
SRB,Serbia,Mačvanski,19.49925935,44.5550225
SRB,Serbia,Moravički,20.28452872,43.75508238
SRB,Serbia,Nišavski,21.86238212,43.40111433
SRB,Serbia,Pčinjski,22.05710118,42.52089564
SRB,Serbia,Pirotski,22.55010837,43.13539554
SRB,Serbia,Podunavski,20.95889714,44.43450292
SRB,Serbia,Pomoravski,21.35096172,43.96663511
SRB,Serbia,Raški,20.5332983,43.35083541
SRB,Serbia,Rasinski,21.1500242,43.4933328
SRB,Serbia,Severno-Bački,19.61199387,45.93025053
SRB,Serbia,Severno-Banatski,20.18586898,45.90971704
SRB,Serbia,Srednje-Banatski,20.4901647,45.45703387
SRB,Serbia,Sremski,19.73436425,44.97826697
SRB,Serbia,Toplički,21.36693527,43.14526266
SRB,Serbia,Zaječarski,22.13451523,43.73194857
SRB,Serbia,Zapadno-Bački,19.1918605,45.72583158
SRB,Serbia,Zlatiborski,19.75832733,43.59212052
SYC,Seychelles,Anse Étoile,55.45493448,-4.594172242
SYC,Seychelles,Anse aux Pins,55.51800382,-4.689417909
SYC,Seychelles,Anse Boileau,55.49181224,-4.71144229
SYC,Seychelles,Anse Royale,55.51166032,-4.741906912
SYC,Seychelles,Au Cap,55.5134645,-4.710058864
SYC,Seychelles,Baie Lazare,55.48711511,-4.752589142
SYC,Seychelles,Baie Sainte Anne,55.73615081,-4.312806176
SYC,Seychelles,Beau Vallon,55.43594226,-4.609656381
SYC,Seychelles,Bel Air,55.44918428,-4.636125889
SYC,Seychelles,Belombre,55.40773234,-4.62731736
SYC,Seychelles,Cascade,55.4917037,-4.670568582
SYC,Seychelles,English River,55.45649345,-4.613663214
SYC,Seychelles,Glacis,55.44463295,-4.575368825
SYC,Seychelles,Grand' Anse,55.46504493,-4.680161165
SYC,Seychelles,Grand'Anse Praslin,55.71534056,-4.328921202
SYC,Seychelles,La Digue and Inner Islands,55.51602805,-4.394505771
SYC,Seychelles,Les Mamelles,55.46999113,-4.65043667
SYC,Seychelles,Mont Buxton,55.4467187,-4.614269147
SYC,Seychelles,Mont Fleuri,55.48760598,-4.622506514
SYC,Seychelles,Outer Islands,47.68643398,-9.151138088
SYC,Seychelles,Plaisance,55.46080065,-4.650642263
SYC,Seychelles,Pointe La Rue,55.51980061,-4.675942971
SYC,Seychelles,Port Glaud,55.41445284,-4.650608368
SYC,Seychelles,Roche Caïman,55.47356825,-4.641127314
SYC,Seychelles,Saint Louis,55.44008912,-4.623542599
SYC,Seychelles,Takamaka,55.51414186,-4.783365758
SLE,Sierra Leone,Eastern,-10.98204218,8.227069971
SLE,Sierra Leone,Northern,-11.98020999,9.137292209
SLE,Sierra Leone,Southern,-12.03517769,7.779754264
SLE,Sierra Leone,Western,-13.10451971,8.337303294
SGP,Singapore,Central,103.8319479,1.305933638
SGP,Singapore,East,103.9566478,1.348923292
SGP,Singapore,North-East,103.9298545,1.393640363
SGP,Singapore,North,103.7928875,1.415016086
SGP,Singapore,West,103.7035355,1.329997686
SVK,Slovakia,Žilinský,19.16716336,49.17851685
SVK,Slovakia,Banskobystrický,19.49999927,48.51568009
SVK,Slovakia,Bratislavský,17.17481042,48.3190026
SVK,Slovakia,Košický,21.26968525,48.70077167
SVK,Slovakia,Nitriansky,18.30311025,48.14065245
SVK,Slovakia,Prešovský,21.22132073,49.12644121
SVK,Slovakia,Trenčiansky,18.20219569,48.85856375
SVK,Slovakia,Trnavský,17.52986404,48.35450145
SVN,Slovenia,Gorenjska,14.13736669,46.30467128
SVN,Slovenia,Goriška,13.77435702,46.09766557
SVN,Slovenia,Jugovzhodna Slovenija,15.01201362,45.71187775
SVN,Slovenia,Koroška,15.08750881,46.53303182
SVN,Slovenia,Notranjsko-kraška,14.29030424,45.69116482
SVN,Slovenia,Obalno-kraška,13.88050526,45.62434535
SVN,Slovenia,Osrednjeslovenska,14.58786969,46.02917642
SVN,Slovenia,Podravska,15.74495444,46.47457921
SVN,Slovenia,Pomurska,16.17430492,46.66988885
SVN,Slovenia,Savinjska,15.19518893,46.26335107
SVN,Slovenia,Spodnjeposavska,15.43417725,45.95978201
SVN,Slovenia,Zasavska,15.00253335,46.13490432
SLB,Solomon Islands,Central,159.8250115,-9.076683091
SLB,Solomon Islands,Choiseul,156.9698329,-7.046239734
SLB,Solomon Islands,Guadalcanal,160.1639752,-9.62438246
SLB,Solomon Islands,Honiara,159.9699797,-9.439291645
SLB,Solomon Islands,Isabel,159.1497116,-8.014932302
SLB,Solomon Islands,Makira Ulawa,161.8193606,-10.53496375
SLB,Solomon Islands,Malaita,161.0063041,-8.95861605
SLB,Solomon Islands,Rennell and Bellona,160.264583,-11.65261611
SLB,Solomon Islands,Temotu,166.2482549,-10.93971307
SLB,Solomon Islands,Western,157.2443247,-8.143706084
SOM,Somalia,Awdal,43.37818303,10.56443643
SOM,Somalia,Bakool,43.9474885,4.203733604
SOM,Somalia,Banaadir,45.42425127,2.109124815
SOM,Somalia,Bari,50.04870246,10.21982545
SOM,Somalia,Bay,43.56644195,2.653014196
SOM,Somalia,Galguduud,46.78310013,5.124412011
SOM,Somalia,Gedo,41.97514555,2.887436023
SOM,Somalia,Hiiraan,45.47562752,4.210158703
SOM,Somalia,Jubbada Dhexe,42.53793295,1.225192722
SOM,Somalia,Jubbada Hoose,41.80258079,0.092135348
SOM,Somalia,Mudug,48.15114737,6.377827039
SOM,Somalia,Nugaal,48.91178862,8.107330936
SOM,Somalia,Sanaag,47.68233572,10.30455372
SOM,Somalia,Shabeellaha Dhexe,46.01033962,3.021458441
SOM,Somalia,Shabeellaha Hoose,44.3260565,1.903996272
SOM,Somalia,Sool,47.54038028,8.968533806
SOM,Somalia,Togdheer,45.71642081,9.091303065
SOM,Somalia,Woqooyi Galbeed,44.56539908,9.876031292
ZAF,South Africa,Eastern Cape,26.44655397,-32.15364605
ZAF,South Africa,Free State,26.8672642,-28.61440323
ZAF,South Africa,Gauteng,28.12577898,-26.10614694
ZAF,South Africa,KwaZulu-Natal,30.72670577,-28.7280623
ZAF,South Africa,Limpopo,29.28976311,-23.78533526
ZAF,South Africa,Mpumalanga,30.29896469,-25.87362436
ZAF,South Africa,North West,25.51964814,-26.26813546
ZAF,South Africa,Northern Cape,21.40248344,-29.4534085
ZAF,South Africa,Western Cape,20.61534006,-33.01441178
KOR,South Korea,Busan,129.0814455,35.20246712
KOR,South Korea,Chungcheongbuk-do,127.8182155,36.70060634
KOR,South Korea,Chungcheongnam-do,126.8310172,36.52536973
KOR,South Korea,Daegu,128.579926,35.78116616
KOR,South Korea,Daejeon,127.3785945,36.31868326
KOR,South Korea,Gangwon-do,128.2810098,37.71683078
KOR,South Korea,Gwangju,126.8551262,35.13442287
KOR,South Korea,Gyeonggi-do,127.1855232,37.49070827
KOR,South Korea,Gyeongsangbuk-do,128.7491013,36.31438099
KOR,South Korea,Gyeongsangnam-do,128.2777339,35.29986704
KOR,South Korea,Incheon,126.4914997,37.54265933
KOR,South Korea,Jeju,126.5550451,33.38452107
KOR,South Korea,Jeollabuk-do,127.1552044,35.69782635
KOR,South Korea,Jeollanam-do,126.9013559,34.86772412
KOR,South Korea,Sejong,127.2391971,36.54758201
KOR,South Korea,Seoul,126.9909544,37.53329787
KOR,South Korea,Ulsan,129.2414921,35.53641489
SSD,South Sudan,Central Equatoria,31.19618453,4.768039102
SSD,South Sudan,Eastern Equatoria,33.51922365,4.911051278
SSD,South Sudan,Jungoli,32.32764574,7.378792851
SSD,South Sudan,Lakes,29.92460903,6.648737201
SSD,South Sudan,North Bahr-al-Ghazal,27.13886341,8.924715269
SSD,South Sudan,Unity,29.88578342,8.926421188
SSD,South Sudan,Upper Nile,32.79589909,9.888035633
SSD,South Sudan,Warap,28.60061303,8.019714327
SSD,South Sudan,West Bahr-al-Ghazal,26.09976852,8.248650007
SSD,South Sudan,West Equatoria,28.67047809,5.548673476
ESP,Spain,Andalucía,-4.574030787,37.46357202
ESP,Spain,Aragón,-0.660301685,41.51988441
ESP,Spain,Cantabria,-4.031487053,43.19696751
ESP,Spain,Castilla-La Mancha,-3.004583305,39.58109755
ESP,Spain,Castilla y León,-4.781911109,41.75434852
ESP,Spain,Cataluña,1.528718012,41.79823853
ESP,Spain,Ceuta y Melilla,-4.659475631,35.72343247
ESP,Spain,Comunidad de Madrid,-3.7170059,40.49520097
ESP,Spain,Comunidad Foral de Navarra,-1.647657685,42.667549
ESP,Spain,Comunidad Valenciana,-0.554572961,39.40144673
ESP,Spain,Extremadura,-6.150691753,39.19140931
ESP,Spain,Galicia,-7.911249589,42.75687176
ESP,Spain,Islas Baleares,2.910201923,39.5727056
ESP,Spain,Islas Canarias,-15.66648081,28.34288468
ESP,Spain,La Rioja,-2.517176827,42.27507548
ESP,Spain,País Vasco,-2.616896671,43.04348181
ESP,Spain,Principado de Asturias,-5.992996816,43.29231941
ESP,Spain,Región de Murcia,-1.485118005,38.00201637
LKA,Sri Lanka,Ampara,81.549056,7.238458245
LKA,Sri Lanka,Anuradhapura,80.51220356,8.391749383
LKA,Sri Lanka,Badulla,81.04526117,7.075752242
LKA,Sri Lanka,Batticaloa,81.48465003,7.795115289
LKA,Sri Lanka,Colombo,80.01999293,6.86873927
LKA,Sri Lanka,Galle,80.25264912,6.222586212
LKA,Sri Lanka,Gampaha,80.0175523,7.122724451
LKA,Sri Lanka,Hambantota,81.09715616,6.259761069
LKA,Sri Lanka,Jaffna,80.10084037,9.693459281
LKA,Sri Lanka,Kalutara,80.12771425,6.57651042
LKA,Sri Lanka,Kandy,80.70950936,7.273005997
LKA,Sri Lanka,Kegalle,80.34271879,7.104059416
LKA,Sri Lanka,Kilinochchi,80.30523441,9.420429639
LKA,Sri Lanka,Kurunegala,80.23624588,7.664066487
LKA,Sri Lanka,Mannar,80.08930653,8.878443893
LKA,Sri Lanka,Matale,80.73047154,7.668543812
LKA,Sri Lanka,Matara,80.54027752,6.142160698
LKA,Sri Lanka,Moneragala,81.30371846,6.786574077
LKA,Sri Lanka,Mullaitivu,80.54142319,9.175614812
LKA,Sri Lanka,Nuwara Eliya,80.71183148,6.974079524
LKA,Sri Lanka,Polonnaruwa,81.02601126,7.994223877
LKA,Sri Lanka,Puttalam,79.91399789,7.973869732
LKA,Sri Lanka,Ratnapura,80.56620918,6.587057516
LKA,Sri Lanka,Trincomalee,81.09326154,8.550868268
LKA,Sri Lanka,Vavuniya,80.48171595,8.858132515
SDN,Sudan,Al Jazirah,33.34535948,14.58234302
SDN,Sudan,Al Qadarif,35.22083441,14.17111221
SDN,Sudan,Blue Nile,34.12537867,11.26847373
SDN,Sudan,Central Darfur,23.438724,12.34528025
SDN,Sudan,East Darfur,26.44353565,11.00818513
SDN,Sudan,Kassala,35.75077515,15.98869069
SDN,Sudan,Khartoum,32.80179655,15.84367916
SDN,Sudan,North Darfur,25.5613866,16.21003331
SDN,Sudan,North Kurdufan,29.76498703,14.85324317
SDN,Sudan,Northern,29.35329151,19.56451941
SDN,Sudan,Red Sea,35.69897248,19.83255862
SDN,Sudan,River Nile,33.46010502,18.35536978
SDN,Sudan,Sennar,34.05314925,12.89621932
SDN,Sudan,South Darfur,24.45953532,10.87648074
SDN,Sudan,South Kurdufan,30.82227174,11.29160336
SDN,Sudan,West Darfur,22.6285422,13.51149217
SDN,Sudan,West Kurdufan,28.40530921,11.76198174
SDN,Sudan,White Nile,32.35113259,13.40579996
SUR,Suriname,Brokopondo,-55.11516766,4.764351961
SUR,Suriname,Commewijne,-54.90005335,5.751249287
SUR,Suriname,Coronie,-56.27701182,5.649453536
SUR,Suriname,Marowijne,-54.37014547,5.627985271
SUR,Suriname,Nickerie,-56.89515141,5.613107356
SUR,Suriname,Para,-55.3353104,5.348584574
SUR,Suriname,Paramaribo,-55.18727624,5.851335681
SUR,Suriname,Saramacca,-55.6403111,5.718252413
SUR,Suriname,Sipaliwini,-56.03661324,3.76000831
SUR,Suriname,Wanica,-55.2434802,5.756611104
SJM,Svalbard and Jan Mayen,Jan Mayen,-8.359765084,71.02947545
SJM,Svalbard and Jan Mayen,Svalbard,18.57430449,78.88716647
SWZ,Swaziland,Hhohho,31.32609743,-26.08659497
SWZ,Swaziland,Lubombo,31.84315264,-26.54649573
SWZ,Swaziland,Manzini,31.22881294,-26.55187864
SWZ,Swaziland,Shiselweni,31.42339405,-27.06899215
SWE,Sweden,Östergötland,15.675253,58.35446849
SWE,Sweden,Blekinge,15.20304816,56.27498775
SWE,Sweden,Dalarna,14.350603,60.9529548
SWE,Sweden,Gävleborg,16.2932218,61.44086643
SWE,Sweden,Gotland,18.54437084,57.51451763
SWE,Sweden,Halland,12.84109138,56.95438871
SWE,Sweden,Jämtland,14.31274677,63.25195618
SWE,Sweden,Jönköping,14.43657718,57.49991145
SWE,Sweden,Kalmar,16.13194718,57.19120756
SWE,Sweden,Kronoberg,14.57473599,56.78693805
SWE,Sweden,Norrbotten,20.0902535,66.95010104
SWE,Sweden,Orebro,14.97499165,59.35024882
SWE,Sweden,Södermanland,16.6923583,59.07500025
SWE,Sweden,Skåne,13.59542186,55.948814
SWE,Sweden,Stockholm,18.17618641,59.46437512
SWE,Sweden,Uppsala,17.68683597,60.04489681
SWE,Sweden,Värmland,13.15380577,59.76890778
SWE,Sweden,Västerbotten,17.82326353,64.86067417
SWE,Sweden,Västernorrland,17.25743917,63.09281327
SWE,Sweden,Västmanland,16.31818798,59.80157301
SWE,Sweden,Västra Götaland,12.85774843,58.29905221
CHE,Switzerland,Aargau,8.159107458,47.41091383
CHE,Switzerland,Appenzell Ausserrhoden,9.371218297,47.36770802
CHE,Switzerland,Appenzell Innerrhoden,9.416684654,47.31776017
CHE,Switzerland,Basel-Landschaft,7.706498526,47.45521395
CHE,Switzerland,Basel-Stadt,7.615066682,47.56606265
CHE,Switzerland,Bern,7.626701811,46.82493778
CHE,Switzerland,Fribourg,7.07666202,46.7201295
CHE,Switzerland,Genève,6.13349889,46.22099059
CHE,Switzerland,Glarus,9.065544003,46.98051753
CHE,Switzerland,Graubünden,9.629932178,46.65817534
CHE,Switzerland,Jura,7.157452714,47.35278882
CHE,Switzerland,Lucerne,8.117760647,47.06892887
CHE,Switzerland,Neuchâtel,6.782287532,46.99728247
CHE,Switzerland,Nidwalden,8.410935715,46.92606647
CHE,Switzerland,Obwalden,8.243895021,46.85232068
CHE,Switzerland,Sankt Gallen,9.268769802,47.22927353
CHE,Switzerland,Schaffhausen,8.590297965,47.71930164
CHE,Switzerland,Schwyz,8.76156846,47.06410984
CHE,Switzerland,Solothurn,7.64335693,47.30720547
CHE,Switzerland,Thurgau,9.112572665,47.56720498
CHE,Switzerland,Ticino,8.808447088,46.29796291
CHE,Switzerland,Uri,8.627444342,46.7754022
CHE,Switzerland,Valais,7.611267431,46.21163306
CHE,Switzerland,Vaud,6.658964665,46.57164298
CHE,Switzerland,Zürich,8.655987524,47.41740746
CHE,Switzerland,Zug,8.538864211,47.16140232
SYR,Syria,Al Ḥasakah,40.89637164,36.48603923
SYR,Syria,Aleppo,37.6107754,36.2332515
SYR,Syria,Ar Raqqah,38.95446098,35.96693303
SYR,Syria,As Suwayda',36.86471134,32.76486459
SYR,Syria,Damascus,36.34893253,33.55287692
SYR,Syria,Dar`a,36.240342,32.86086095
SYR,Syria,Dayr Az Zawr,40.23054271,35.04253238
SYR,Syria,Hamah,37.14334666,35.22481524
SYR,Syria,Hims,38.21363799,34.31915715
SYR,Syria,Idlib,36.69455444,35.7650778
SYR,Syria,Lattakia,36.01506094,35.57757767
SYR,Syria,Quneitra,35.91805825,33.11840455
SYR,Syria,Rif Dimashq,37.03018583,33.46118342
SYR,Syria,Tartus,36.06454612,34.94214697
TWN,Taiwan,Fujian,118.6735402,24.76567275
TWN,Taiwan,Kaohsiung,120.638671,23.07065938
TWN,Taiwan,New Taipei,121.5997365,24.9847796
TWN,Taiwan,Taichung,120.897715,24.23354757
TWN,Taiwan,Tainan,120.3323616,23.14866451
TWN,Taiwan,Taipei,121.3162096,24.93345931
TWN,Taiwan,Taiwan,120.997475,23.66474885
TJK,Tajikistan,Dushanbe,68.76257639,38.5684614
TJK,Tajikistan,Gorno-Badakhshan,72.90187999,38.10269613
TJK,Tajikistan,Khatlon,69.16334156,37.82755207
TJK,Tajikistan,Leninabad,69.25773787,39.77591477
TJK,Tajikistan,Tadzhikistan Territories,70.16465672,38.87783856
TZA,Tanzania,Arusha,35.92294331,-2.969979709
TZA,Tanzania,Dar es Salaam,39.26343504,-6.888153752
TZA,Tanzania,Dodoma,35.92232206,-5.929160784
TZA,Tanzania,Geita,31.89937238,-3.30131909
TZA,Tanzania,Iringa,35.47600923,-7.803294925
TZA,Tanzania,Kagera,31.45392019,-1.880386146
TZA,Tanzania,Katavi,31.32296562,-6.418734814
TZA,Tanzania,Kigoma,30.40280696,-4.764451844
TZA,Tanzania,Kilimanjaro,37.64042044,-3.762672355
TZA,Tanzania,Lindi,38.40694618,-9.480658484
TZA,Tanzania,Manyara,36.54503288,-4.531523458
TZA,Tanzania,Mara,34.07755485,-1.713629739
TZA,Tanzania,Mbeya,33.35152931,-8.228221706
TZA,Tanzania,Morogoro,36.98914682,-7.922830034
TZA,Tanzania,Mtwara,39.11954506,-10.77782596
TZA,Tanzania,Mwanza,32.82072223,-2.38158373
TZA,Tanzania,Njombe,34.71435371,-9.45485321
TZA,Tanzania,Pemba North,39.76967883,-5.039722014
TZA,Tanzania,Pemba South,39.73342293,-5.322730643
TZA,Tanzania,Pwani,38.66194501,-7.269476571
TZA,Tanzania,Rukwa,31.35614382,-7.952019976
TZA,Tanzania,Ruvuma,36.24720185,-10.72904523
TZA,Tanzania,Shinyanga,32.9368229,-3.75434089
TZA,Tanzania,Simiyu,34.27698363,-3.02799589
TZA,Tanzania,Singida,34.49615906,-5.747654726
TZA,Tanzania,Tabora,32.82018705,-5.266038402
TZA,Tanzania,Tanga,38.28187812,-5.217995986
TZA,Tanzania,Zanzibar North,39.28750426,-5.918982297
TZA,Tanzania,Zanzibar South and Central,39.42371318,-6.24139041
TZA,Tanzania,Zanzibar West,39.24984868,-6.174431351
THA,Thailand,Amnat Charoen,104.7422193,15.89017971
THA,Thailand,Ang Thong,100.3501749,14.62155937
THA,Thailand,Bangkok Metropolis,100.6244261,13.77183155
THA,Thailand,Bueng Kan,103.7124854,18.14592456
THA,Thailand,Buri Ram,102.9589597,14.81974584
THA,Thailand,Chachoengsao,101.4302884,13.60600725
THA,Thailand,Chai Nat,100.0261152,15.13161696
THA,Thailand,Chaiyaphum,101.8197264,16.03010523
THA,Thailand,Chanthaburi,102.1297494,12.88287522
THA,Thailand,Chiang Mai,98.72837072,18.78930688
THA,Thailand,Chiang Rai,99.8675265,19.84530881
THA,Thailand,Chon Buri,101.2003519,13.19038603
THA,Thailand,Chumphon,99.06277453,10.34535172
THA,Thailand,Kalasin,103.6240181,16.62605332
THA,Thailand,Kamphaeng Phet,99.53436928,16.33110764
THA,Thailand,Kanchanaburi,99.05011863,14.58217318
THA,Thailand,Khon Kaen,102.5802936,16.4069946
THA,Thailand,Krabi,99.02055731,8.144887166
THA,Thailand,Lampang,99.51348753,18.32455396
THA,Thailand,Lamphun,98.95588331,18.11808217
THA,Thailand,Loei,101.6343656,17.40382323
THA,Thailand,Lop Buri,100.9004031,15.09782527
THA,Thailand,Mae Hong Son,98.03255254,18.80928418
THA,Thailand,Maha Sarakham,103.1681683,15.99748506
THA,Thailand,Mukdahan,104.5177367,16.56509804
THA,Thailand,Nakhon Nayok,101.1719498,14.2155332
THA,Thailand,Nakhon Pathom,100.1056911,13.92579444
THA,Thailand,Nakhon Phanom,104.4305795,17.38743892
THA,Thailand,Nakhon Ratchasima,102.1105663,14.95727973
THA,Thailand,Nakhon Sawan,100.1529962,15.68248072
THA,Thailand,Nakhon Si Thammarat,99.78685853,8.38099595
THA,Thailand,Nan,100.8349011,18.84589905
THA,Thailand,Narathiwat,101.7195263,6.179233625
THA,Thailand,Nong Bua Lam Phu,102.3038988,17.17931356
THA,Thailand,Nong Khai,102.8267861,17.93791819
THA,Thailand,Nonthaburi,100.3942898,13.9226046
THA,Thailand,Pathum Thani,100.6832572,14.064031
THA,Thailand,Pattani,101.3515,6.730497038
THA,Thailand,Phangnga,98.42208133,8.671043645
THA,Thailand,Phatthalung,100.0692601,7.511596795
THA,Thailand,Phayao,100.1892965,19.2317935
THA,Thailand,Phetchabun,101.1469824,16.26221126
THA,Thailand,Phetchaburi,99.6193674,12.94654406
THA,Thailand,Phichit,100.3454208,16.25818046
THA,Thailand,Phitsanulok,100.5445958,16.98224028
THA,Thailand,Phra Nakhon Si Ayutthaya,100.5280876,14.34411504
THA,Thailand,Phrae,100.0679575,18.19949321
THA,Thailand,Phuket,98.34623388,7.962802654
THA,Thailand,Prachin Buri,101.6493631,14.05043094
THA,Thailand,Prachuap Khiri Khan,99.63552429,11.94619925
THA,Thailand,Ranong,98.70050628,9.966644908
THA,Thailand,Ratchaburi,99.58084898,13.53340774
THA,Thailand,Rayong,101.42671,12.85522921
THA,Thailand,Roi Et,103.8163922,15.9181321
THA,Thailand,Sa Kaeo,102.3224424,13.78469908
THA,Thailand,Sakon Nakhon,103.8269613,17.3880933
THA,Thailand,Samut Prakan,100.7109476,13.59649512
THA,Thailand,Samut Sakhon,100.2133985,13.5695062
THA,Thailand,Samut Songkhram,99.95424937,13.39633698
THA,Thailand,Saraburi,101.0153952,14.6285333
THA,Thailand,Satun,99.92951041,6.826004346
THA,Thailand,Si Sa Ket,104.3713888,14.85594665
THA,Thailand,Sing Buri,100.3474538,14.91259476
THA,Thailand,Songkhla,100.5446989,6.934941446
THA,Thailand,Sukhothai,99.71125131,17.25879416
THA,Thailand,Suphan Buri,99.89191784,14.60571693
THA,Thailand,Surat Thani,99.0871994,9.050003011
THA,Thailand,Surin,103.6584139,14.88487665
THA,Thailand,Tak,98.79105004,16.7149525
THA,Thailand,Trang,99.60491243,7.534774983
THA,Thailand,Trat,102.5228962,12.31389057
THA,Thailand,Ubon Ratchathani,105.1128713,15.18318778
THA,Thailand,Udon Thani,102.8677278,17.42364959
THA,Thailand,Uthai Thani,99.47952634,15.34881718
THA,Thailand,Uttaradit,100.5186572,17.74741627
THA,Thailand,Yala,101.2300903,6.194059626
THA,Thailand,Yasothon,104.341693,15.89590077
TGO,Togo,Centre,1.071671032,8.618310296
TGO,Togo,Kara,0.870783189,9.589755825
TGO,Togo,Maritime,1.27893644,6.494730238
TGO,Togo,Plateaux,1.129827554,7.442121616
TGO,Togo,Savanes,0.458692564,10.58138758
TKL,Tokelau,Anafu,-172.4882982,-8.556603825
TKL,Tokelau,Fakaofo,-171.2054281,-9.383089507
TKL,Tokelau,Nukunonu,-171.8005028,-9.167312482
TON,Tonga,'Eua,-174.9327123,-21.37651828
TON,Tonga,Ha'apai,-174.7655199,-19.82146262
TON,Tonga,Niuas,-173.7723169,-15.93785986
TON,Tonga,Tongatapu,-175.1980437,-21.18195032
TON,Tonga,Vava'u,-174.4359953,-17.94298071
TTO,Trinidad and Tobago,Arima,-61.2798587,10.62762716
TTO,Trinidad and Tobago,Chaguanas,-61.41050667,10.53610565
TTO,Trinidad and Tobago,Couva-Tabaquite-Talparo,-61.33626167,10.43926705
TTO,Trinidad and Tobago,Diego Martin,-61.58607531,10.71055331
TTO,Trinidad and Tobago,Mayaro/Rio Claro,-61.10601162,10.27834991
TTO,Trinidad and Tobago,Penal-Debe,-61.4386988,10.16114017
TTO,Trinidad and Tobago,Point Fortin,-61.67106606,10.17473968
TTO,Trinidad and Tobago,Port of Spain,-61.51677932,10.66230125
TTO,Trinidad and Tobago,Princes Town,-61.29599109,10.20283638
TTO,Trinidad and Tobago,San Fernando,-61.4552091,10.28199661
TTO,Trinidad and Tobago,San Juan-Laventille,-61.44524783,10.68536674
TTO,Trinidad and Tobago,Sangre Grande,-61.09959123,10.64732085
TTO,Trinidad and Tobago,Siparia,-61.64083905,10.136206
TTO,Trinidad and Tobago,Tobago,-60.66507297,11.2420412
TTO,Trinidad and Tobago,Tunapuna/Piarco,-61.3080434,10.68766296
TUN,Tunisia,Ariana,10.11538339,36.96707188
TUN,Tunisia,Béja,9.318407831,36.69879258
TUN,Tunisia,Ben Arous (Tunis Sud),10.21031525,36.64534592
TUN,Tunisia,Bizerte,9.60293247,37.0876954
TUN,Tunisia,Gabès,9.786944354,33.79175819
TUN,Tunisia,Gafsa,8.783803406,34.41307668
TUN,Tunisia,Jendouba,8.705853526,36.64172461
TUN,Tunisia,Kairouan,9.858684741,35.62316745
TUN,Tunisia,Kassérine,8.750650073,35.23432521
TUN,Tunisia,Kebili,8.887894015,33.29635506
TUN,Tunisia,Le Kef,8.676926877,36.04660564
TUN,Tunisia,Médenine,10.89769341,33.16210532
TUN,Tunisia,Mahdia,10.63081073,35.33882907
TUN,Tunisia,Manubah,9.835075493,36.80527697
TUN,Tunisia,Monastir,10.75532762,35.61700257
TUN,Tunisia,Nabeul,10.71372791,36.69417818
TUN,Tunisia,Sfax,10.37924588,34.77588803
TUN,Tunisia,Sidi Bou Zid,9.533985169,34.88226952
TUN,Tunisia,Siliana,9.328761245,36.06603208
TUN,Tunisia,Sousse,10.40097608,35.89478372
TUN,Tunisia,Tataouine,9.949376316,32.00447628
TUN,Tunisia,Tozeur,7.990914541,33.94086784
TUN,Tunisia,Tunis,10.15760991,36.81171741
TUN,Tunisia,Zaghouan,9.996719622,36.34307994
TUR,Turkey,Çanakkale,26.751064,40.05660972
TUR,Turkey,Çankiri,33.42615469,40.68986276
TUR,Turkey,Çorum,34.66202048,40.56633532
TUR,Turkey,Adana,35.59445379,37.46169569
TUR,Turkey,Adiyaman,38.33525618,37.80429197
TUR,Turkey,Afyon,30.65645068,38.62266329
TUR,Turkey,Agri,43.26693004,39.57459571
TUR,Turkey,Aksaray,33.84149247,38.37141791
TUR,Turkey,Amasya,35.72044232,40.69091514
TUR,Turkey,Ankara,32.6169363,39.79575416
TUR,Turkey,Antalya,30.92025345,36.79842172
TUR,Turkey,Ardahan,42.76259151,41.11671475
TUR,Turkey,Artvin,41.81542606,41.10846113
TUR,Turkey,Aydin,28.01762066,37.75267517
TUR,Turkey,Balikesir,27.86485896,39.67570817
TUR,Turkey,Bartın,32.46654329,41.54824997
TUR,Turkey,Batman,41.40834321,38.00343665
TUR,Turkey,Bayburt,40.22971656,40.23520995
TUR,Turkey,Bilecik,30.11845092,40.11461208
TUR,Turkey,Bingöl,40.7223881,39.045197
TUR,Turkey,Bitlis,42.40159122,38.55023865
TUR,Turkey,Bolu,31.6693487,40.60175653
TUR,Turkey,Burdur,30.09131312,37.42171467
TUR,Turkey,Bursa,29.02404097,40.11434495
TUR,Turkey,Düzce,31.26864478,40.89399424
TUR,Turkey,Denizli,29.26288379,37.73451422
TUR,Turkey,Diyarbakir,40.34672611,38.13568737
TUR,Turkey,Edirne,26.60450134,41.24689454
TUR,Turkey,Elazığ,39.42613253,38.67723027
TUR,Turkey,Erzincan,39.31752519,39.66460491
TUR,Turkey,Erzurum,41.56319019,40.05496214
TUR,Turkey,Eskisehir,31.0789769,39.59882266
TUR,Turkey,Gümüshane,39.41317633,40.33249908
TUR,Turkey,Gaziantep,37.34370018,37.09244689
